code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.ACUR,Acura Pharmaceuticals Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202530,False,N/A,False,,US_PINK
US.ACUT,ACCUSTEM SCIENCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81917911463324,False,N/A,False,,US_PINK
US.ACVA,ACV Auctions,1,STOCK,N/A,,N/A,,N/A,N/A,2021-03-24,80320183622774,False,N/A,False,,US_NYSE
US.ACXP,Acurx Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,2021-06-25,80698140748237,False,N/A,False,,US_NASDAQ
US.AD,Array Digital Infrastructure,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87235080998295,False,N/A,False,,US_NYSE
US.ADAC,AMERICAN DRIVE ACQUISITION CO,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88012470081256,False,N/A,False,,US_NASDAQ
US.ADACU,AMERICAN DRIVE ACQUISITION CO UNIT (CONS SHS CL A & 1/3 WT)04/12/2030,1,STOCK,N/A,,N/A,,N/A,N/A,2025-12-18,87784836813827,False,N/A,False,,US_NASDAQ
US.ADAG,Adagene,1,STOCK,N/A,,N/A,,N/A,N/A,2021-02-09,80139794995848,False,N/A,False,,US_NASDAQ
US.ADAM,Adamas Trust Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570240133,False,N/A,False,,US_NASDAQ
US.ADAMG,ADAMAS TRUST INC. 9.125% NTS 01/04/2030 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279039,False,N/A,False,,US_NASDAQ
US.ADAMH,ADAMAS TRUST INC. 9.875% NTS 01/10/2030 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279034,False,N/A,False,,US_NASDAQ
US.ADAMI,ADAMAS TRUST INC. 9.125% NTS 07/01/29 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279045,False,N/A,False,,US_NASDAQ
US.ADAML,ADAMAS TRUST INC. SER F FIX FLTNG PFD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279042,False,N/A,False,,US_NASDAQ
US.ADAMM,ADAMAS TRUST INC. 7.875% CUM RED PFD SERIES E USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279038,False,N/A,False,,US_NASDAQ
US.ADAMN,ADAMAS TRUST INC. 8% SERIS D FXD TO FLOTIG RTE CUM RED PRE,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279047,False,N/A,False,,US_NASDAQ
US.ADAMO,ADAMAS TRUST INC. 9.250% SENIOR NOTES DUE 01/04/2031,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87900800931077,False,N/A,False,,US_NASDAQ
US.ADAMZ,ADAMAS TRUST INC. SERIES G CUMULATIVE REDEEMABLE PFD USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87329570279046,False,N/A,False,,US_NASDAQ
US.ADAPY,Adaptimmune Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87565793481065,False,N/A,False,,US_PINK
US.ADBE,Adobe,1,STOCK,N/A,,N/A,,N/A,N/A,1986-08-14,202722,False,N/A,False,,US_NASDAQ
US.ADC.PRA,AGREE REALTY CORP DEP SHS EA REP 1/1000 CUM PFD STK SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860959,False,N/A,False,,US_NYSE
US.ADCT,ADC Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2020-05-15,78005196233866,False,N/A,False,,US_NYSE
US.ADCV,AD CAPITAL US INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270343,False,N/A,False,,US_PINK
US.ADDHY,ADDTECH AB UNSPON ADS EACH REP 0.5 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270344,False,N/A,False,,US_PINK
US.ADDLY,ADDLY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273732,False,N/A,False,,US_PINK
US.ADDYY,adidas AG,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75329431619516,False,N/A,False,,US_PINK
US.ADEA,Adeia,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82751135119853,False,N/A,False,,US_NASDAQ
US.ADERY,AIDA ENGINEERING ADR  EACH REPR  10 NPV,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030080,False,N/A,False,,US_PINK
US.ADEX.U,Adit EdTech Acquisition,1,STOCK,N/A,,N/A,,N/A,N/A,2021-01-12,80036715780541,False,N/A,False,,US_AMEX
US.ADGM,Adagio Medical,1,STOCK,N/A,,N/A,,N/A,N/A,2021-02-26,85620173290116,False,N/A,False,,US_NASDAQ
US.ADHC,AMERICAN DIVERSIFIED HOLDINGS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273735,False,N/A,False,,US_PINK
US.ADHI,ARSENAL DIGITAL HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270347,False,N/A,False,,US_PINK
US.ADI,Analog Devices,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202800,False,N/A,False,,US_NASDAQ
US.ADIA,ADIA NUTRITION INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270396,False,N/A,False,,US_PINK
US.ADIL,Adial Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,2017-12-20,75153337959920,False,N/A,False,,US_NASDAQ
US.ADIWW,ADIWW,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85306640676534,False,N/A,False,,US_PINK
US.ADM,Archer Daniels Midland,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203191,False,N/A,False,,US_NYSE
US.ADMA,ADMA Biologics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210559,False,N/A,False,,US_NASDAQ
US.ADMG,ADAMANT DRI PROCESSING & MINLS GRP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270349,False,N/A,False,,US_PINK
US.ADMQ,ADM ENDEAVORS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827636,False,N/A,False,,US_PINK
US.ADMT,ADM TRONICS UNLIMITED INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512392,False,N/A,False,,US_PINK
US.ADNH,Advent Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87574383415692,False,N/A,False,,US_PINK
US.ADNT,Adient,1,STOCK,N/A,,N/A,,N/A,N/A,2016-10-31,73461120843083,False,N/A,False,,US_NYSE
US.ADOOY,ALAMTRI RESOURCES INDONESIA TBK UNSP ADR EA REPR 50 SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270352,False,N/A,False,,US_PINK
US.ADP,Automatic Data Processing,1,STOCK,N/A,,N/A,,N/A,N/A,2008-10-21,202998,False,N/A,False,,US_NASDAQ
US.ADPT,Adaptive Biotechnologies,1,STOCK,N/A,,N/A,,N/A,N/A,2019-06-27,77622944144450,False,N/A,False,,US_NASDAQ
US.ADPXY,AUDIO PIXELS HLDGS LTD SPON ADR EACH REPR ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270354,False,N/A,False,,US_PINK
US.ADRNY,KONINKLIJKE AHOLD DELHAIZE NV SPON ADR EACH REP 1 ORD SHS (POST SPLIT),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513145,False,N/A,False,,US_PINK
US.ADRZY,ANDRITZ AG UNSP ADR EACH REPR 0.2 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513035,False,N/A,False,,US_PINK
US.ADSE,Ads-Tec Energy,1,STOCK,N/A,,N/A,,N/A,N/A,2021-12-23,81531364405925,False,N/A,False,,US_NASDAQ
US.ADSK,Autodesk,1,STOCK,N/A,,N/A,,N/A,N/A,1985-06-28,203397,False,N/A,False,,US_NASDAQ
US.ADT,ADT Inc,1,STOCK,N/A,,N/A,,N/A,N/A,2018-01-19,75316546709408,False,N/A,False,,US_NYSE
US.ADTI,ADAPTI INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87033217534773,False,N/A,False,,US_PINK
US.ADTN,Adtran,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206000,False,N/A,False,,US_NASDAQ
US.ADTX,Aditxt,1,STOCK,N/A,,N/A,,N/A,N/A,2020-06-30,79177722320069,False,N/A,False,,US_NASDAQ
US.ADUR,Aduro Clean Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2021-06-14,85852101524760,False,N/A,False,,US_NASDAQ
US.ADUS,Addus HomeCare,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205095,False,N/A,False,,US_NASDAQ
US.ADV,Advantage Solutions,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79727478134704,False,N/A,False,,US_NASDAQ
US.ADVB,Advanced Biomed,1,STOCK,N/A,,N/A,,N/A,N/A,2025-03-06,86483461719241,False,N/A,False,,US_NASDAQ
US.ADVM,Adverum Biotechnologies(Delisted),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,72722386467719,False,N/A,False,,US_NASDAQ
US.ADVT,ADVANTIS CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86573656032745,False,N/A,False,,US_PINK
US.ADXN,Addex Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2020-01-29,78550657094401,False,N/A,False,,US_NASDAQ
US.ADXRD,ADXRD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273745,False,N/A,False,,US_PINK
US.ADYEY,Adyen N.V. Unsponsored ADR,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79654463690527,False,N/A,False,,US_PINK
US.ADYX,ADYNXX INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77399605857741,False,N/A,False,,US_PINK
US.AEAE,AltEnergy Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81488414732823,False,N/A,False,,US_PINK
US.AEAEU,ALTENERGY ACQUISITION CORP UNIT 1 CL A & 1/2 WT EXP (29/10/2026),1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-29,81295141204009,False,N/A,False,,US_PINK
US.AEAQ,Activate Energy Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2026-01-26,87952340538818,False,N/A,False,,US_NASDAQ
US.AEAQU,ACTIVATE ENGY ACQUISITION CORP UNIT (SHS 1 CL A & 1/2 WT)10/11/2030,1,STOCK,N/A,,N/A,,N/A,N/A,2025-12-04,87720412304172,False,N/A,False,,US_NASDAQ
US.AEBI,Aebi Schmidt,1,STOCK,N/A,,N/A,,N/A,N/A,2025-07-01,87058987338636,False,N/A,False,,US_NASDAQ
US.AEBMY,ANADOLU EFES BIRACILIK VE MALT SANA ADR REP 0.2 ORD TRY1 '144A',1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270364,False,N/A,False,,US_PINK
US.AEBZY,ANADOLU EFES BIRACILIK VE MALT SANA ADR EA REP 0.2 ORD TRY1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512680,False,N/A,False,,US_PINK
US.AEC,Anfield Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87393994741733,False,N/A,False,,US_NASDAQ
US.AECLY,AECI ADR-EACH CNV INTO 1 ORD ZAR1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273749,False,N/A,False,,US_PINK
US.AECX,ACADIA ENERGY CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273750,False,N/A,False,,US_PINK
US.AED,Brand Meditech,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87986700233379,False,N/A,False,,US_NASDAQ
US.AEE,Ameren,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202452,False,N/A,False,,US_NYSE
US.AEFC,AEGON FUNDING COMPANY LLC 5.1% SUB NOTES DUE 15/12/2049 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78134045266263,False,N/A,False,,US_NYSE
US.AEG,Aegon Ltd,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206681,False,N/A,False,,US_NYSE
US.AEGY,ALTERNATIVE ENERGY PARTNERS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86036785119093,False,N/A,False,,US_PINK
US.AEHGS,ARRIVED HOMES 5 LLC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87625923023385,False,N/A,False,,US_PINK
US.AEHL,Antelope Enterprise,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79667348592455,False,N/A,False,,US_NASDAQ
US.AEHR,Aehr Test Systems,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201766,False,N/A,False,,US_NASDAQ
US.AEI,Alset,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80152679897802,False,N/A,False,,US_NASDAQ
US.AEIS,Advanced Energy Industries,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205509,False,N/A,False,,US_NASDAQ
US.AEL.PRA,AMERICAN EQUITY INVT LIFE HLDG CO 5.95% DEP SH REP 1/1000 NON CUM PFD SE A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860960,False,N/A,False,,US_NYSE
US.AEL.PRB,AMERICAN EQUITY INVT LIFE HLDG CO 6.625% DEP SH REP 1/1000 NON CUM PF SR B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860961,False,N/A,False,,US_NYSE
US.AELIY,ANADOLU HAVAT EMEKLILIK A.S ADR EACH REPR 4 ORD TRY1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270423,False,N/A,False,,US_PINK
US.AELKY,ASELSAN ELEKTRONIK SANAYI VE TICARE UNSPON ADS EACH REP 2 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88072599623583,False,N/A,False,,US_PINK
US.AEM,Agnico Eagle,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201451,False,N/A,False,,US_NYSE
US.AEMD,Aethlon Medical,1,STOCK,N/A,,N/A,,N/A,N/A,2015-04-15,211198,False,N/A,False,,US_NASDAQ
US.AEMMY,A2A SPA UNSP ADR EACH REPR 5 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273757,False,N/A,False,,US_PINK
US.AENT,Alliance Entertainment Holding,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83472689626647,False,N/A,False,,US_NASDAQ
US.AEO,American Eagle Outfitters,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201652,False,N/A,False,,US_NYSE
US.AEON,AEON Biopharma,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81192061988419,False,N/A,False,,US_AMEX
US.AEP,American Electric Power,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202944,False,N/A,False,,US_NASDAQ
US.AEPPL,American Electric Power Co Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79607219050203,False,N/A,False,,US_NASDAQ
US.AEPPZ,American Electric Power Co Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79607219050214,False,N/A,False,,US_NASDAQ
US.AEPT,AMERICAN ENERGY PARTNERS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273761,False,N/A,False,,US_PINK
US.AER,AerCap Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201215,False,N/A,False,,US_NYSE
US.AERA,AI ERA CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87926570734911,False,N/A,False,,US_PINK
US.AERG,APPLIED ENERGETICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212494196,False,N/A,False,,US_PINK
US.AERGP,APPLIED ENERGETICS INC 6.5% CNV RED PREF SER A USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270426,False,N/A,False,,US_PINK
US.AERO,Grupo Aeromexico,1,STOCK,N/A,,N/A,,N/A,N/A,2025-11-06,87531433742594,False,N/A,False,,US_NYSE
US.AERS,AERIUS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273762,False,N/A,False,,US_PINK
US.AERT,Aeries Technology,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84473417010996,False,N/A,False,,US_NASDAQ
US.AES,The AES Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201504,False,N/A,False,,US_NYSE
US.AESI,Atlas Energy Solutions,1,STOCK,N/A,,N/A,,N/A,N/A,2023-03-09,83391085247896,False,N/A,False,,US_NYSE
US.AETHF,Aether Global Innovations,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87716117317908,False,N/A,False,,US_PINK
US.AETN,Aeternum Health,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88205743610195,False,N/A,False,,US_PINK
US.AEVA,Aeva Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80315888655473,False,N/A,False,,US_NASDAQ
US.AEXA,AMERICAN EXCEPTIONALISM ACQ CORP. A,1,STOCK,N/A,,N/A,,N/A,N/A,2025-09-26,87428354527144,False,N/A,False,,US_NYSE
US.AEXAY,ATOS SE UNSPONS ADR EACH REPR 0.2 ORD EUR1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512911,False,N/A,False,,US_PINK
US.AEYE,AudioEye,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76351633836770,False,N/A,False,,US_NASDAQ
US.AEYGQ,ADDvantage Technologies Group,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84890028839712,False,N/A,False,,US_PINK
US.AEZSW,WT - AETERNA ZENTARIS INC.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85375360153516,False,N/A,False,,US_NYSE
US.AFAR,AURA FAT PROJECTS ACQUISITION CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82227149109062,False,N/A,False,,US_NASDAQ
US.AFARU,Aura Fat Projects Acquisition Corp.,1,STOCK,N/A,,N/A,,N/A,N/A,2022-04-13,81973746038259,False,N/A,False,,US_NASDAQ
US.AFBI,Affinity Bancshares,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80088255388169,False,N/A,False,,US_NASDAQ
US.AFBL,AFB LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86251533484628,False,N/A,False,,US_PINK
US.AFCG,Advanced Flower Capital,1,STOCK,N/A,,N/A,,N/A,N/A,2021-03-19,80152679897788,False,N/A,False,,US_NASDAQ
US.AFDG,AFRICAN DISCOVERY GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270432,False,N/A,False,,US_PINK
US.AFFG,AFFG,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270434,False,N/A,False,,US_PINK
US.AFFL,AFFILIATED RESOURCES CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273768,False,N/A,False,,US_PINK
US.AFFS,AMTRUST FINANCIAL SERVICES INC 7.25% PRF 15/06/2055 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78245714416152,False,N/A,False,,US_PINK
US.AFFU,AFFLUENCE CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273769,False,N/A,False,,US_PINK
US.AFG,American Financial,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203070,False,N/A,False,,US_NYSE
US.AFGB,AMERICAN FINANCIAL GROUP INC OHIO 5.875% SUBORD DEB DUE 30/03/2059 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77193447427368,False,N/A,False,,US_NYSE
US.AFGC,AMERICAN FINANCIAL GROUP INC OHIO 5.125% SUBORD DEB DUE 15/12/2059 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78310138925653,False,N/A,False,,US_NYSE
US.AFGD,AMERICAN FINANCIAL GROUP INC OHIO 5.625% SUBORDINATED DEB DUE 01/06/2060,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79091822974062,False,N/A,False,,US_NYSE
US.AFGE,AMERICAN FINANCIAL GROUP INC OHIO 4.500% SUBORD DEB DUE 15/09/2060,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210408,False,N/A,False,,US_NYSE
US.AFGVY,AGFA GEVAERT NV UNSP ADR EACH REPR 2 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270369,False,N/A,False,,US_PINK
US.AFIB,Acutus Medical,1,STOCK,N/A,,N/A,,N/A,N/A,2020-08-06,79336636110192,False,N/A,False,,US_PINK
US.AFIIQ,Armstrong Flooring,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82184199436035,False,N/A,False,,US_PINK
US.AFJK,Aimei Health Technology,1,STOCK,N/A,,N/A,,N/A,N/A,2024-01-22,84795539559024,False,N/A,False,,US_NASDAQ
US.AFJKR,AIMEI HEALTH TECHNOLOGY CO LTD COM USD0.0001 (SUB/RIGHTS 17/11/2028),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84795539559025,False,N/A,False,,US_NASDAQ
US.AFJKU,AIMEI HEALTH TECHNOLOGY CO LTD UNIT 1 ORD SHS & 1 RT,1,STOCK,N/A,,N/A,,N/A,N/A,2023-12-04,84572201259246,False,N/A,False,,US_NASDAQ
US.AFL,Aflac Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202584,False,N/A,False,,US_NYSE
US.AFLYY,AIR FRANCE-KLM SPON ADR EACH REP 0.1 SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511664,False,N/A,False,,US_PINK
US.AFMDQ,Affimed NV,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86874303744332,False,N/A,False,,US_PINK
US.AFNDY,ALLFUNDS GP PLC UNSPON ADS EACH REPS 2 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87819196552277,False,N/A,False,,US_PINK
US.AFNL,AMFIN FINANCIAL CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273770,False,N/A,False,,US_PINK
US.AFOM,ALL FOR ONE MEDIA CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273772,False,N/A,False,,US_PINK
US.AFRAD,AFRAD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270439,False,N/A,False,,US_PINK
US.AFRI,Forafric Global,1,STOCK,N/A,,N/A,,N/A,N/A,2021-02-05,82257213880172,False,N/A,False,,US_NASDAQ
US.AFRM,Affirm Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,2021-01-13,79894981859506,False,N/A,False,,US_NASDAQ
US.AFSIA,AMTRUST FINANCIAL SERVICES INC 6.75% NON-CUM PFD SER'A'USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512344,False,N/A,False,,US_PINK
US.AFSIM,AMTRUST FINANCIAL SERVICES INC 7.75% DEP SHS REPSTG 1/40 NON-CUM PFD E,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511798,False,N/A,False,,US_PINK
US.AFSIN,AMTRUST FINANCIAL SERVICES INC DEP SHS REP 1/40TH INT NON CUM PFD SR F,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512556,False,N/A,False,,US_PINK
US.AFSIP,AMTRUST FINANCIAL SERVICES INC 7.50% DEP SHS REP 1/40TH PFD SER D USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513491,False,N/A,False,,US_PINK
US.AFTCD,AFTCD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273774,False,N/A,False,,US_PINK
US.AFTWS,ARK7 PPTYS PLUS LLC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273778,False,N/A,False,,US_PINK
US.AFYA,Afya Ltd,1,STOCK,N/A,,N/A,,N/A,N/A,2019-07-19,77678778732201,False,N/A,False,,US_NASDAQ
US.AFYG,AFFINITY GOLD CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87295210540592,False,N/A,False,,US_PINK
US.AG,First Majestic Silver,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207144,False,N/A,False,,US_NYSE
US.AGAE,Allied Gaming & Entertainment,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83004538190705,False,N/A,False,,US_NASDAQ
US.AGBK,AGI,1,STOCK,N/A,,N/A,,N/A,N/A,2026-02-11,87969520408151,False,N/A,False,,US_NYSE
US.AGCC,Agencia Comercial Spirits,1,STOCK,N/A,,N/A,,N/A,N/A,2025-10-22,87355340082885,False,N/A,False,,US_NASDAQ
US.AGCO,AGCO Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202311,False,N/A,False,,US_NYSE
US.AGDY,AGRI DYNAMICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273784,False,N/A,False,,US_PINK
US.AGEN,Agenus,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205900,False,N/A,False,,US_NASDAQ
US.AGESY,AGEAS SPON ADR EACH REP 1 ORD (POST REV-SPLIT),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511326,False,N/A,False,,US_PINK
US.AGGI,ALLIED ENERGY INC FLA,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270373,False,N/A,False,,US_PINK
US.AGGNY,AGGNY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270374,False,N/A,False,,US_PINK
US.AGH,Aureus Greenway,1,STOCK,N/A,,N/A,,N/A,N/A,2025-02-12,86032490151729,False,N/A,False,,US_NASDAQ
US.AGI,Alamos Gold,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207120,False,N/A,False,,US_NYSE
US.AGIG,Abundia Global Impact Group,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87741887140691,False,N/A,False,,US_AMEX
US.AGII,AgiiPlus,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83781927248561,False,N/A,False,,US_NASDAQ
US.AGIL,AGILETHOUGHT INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84615150922893,False,N/A,False,,US_NASDAQ
US.AGILQ,AgileThought,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84542136487857,False,N/A,False,,US_PINK
US.AGIN,AMERICAN GRAPHITE TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84855669101291,False,N/A,False,,US_PINK
US.AGIO,Agios Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207046,False,N/A,False,,US_NASDAQ
US.AGL,Agilon Health,1,STOCK,N/A,,N/A,,N/A,N/A,2021-04-15,80414672886708,False,N/A,False,,US_NYSE
US.AGLXY,AGL ENERGY SPON ADS EACH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513690,False,N/A,False,,US_PINK
US.AGLY,ATLANTIS GLORY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187258901,False,N/A,False,,US_PINK
